adopt,qsale,gprod
Adopter,1100,2550.795166015625
Non-adopter,900,1667.533447265625
Non-adopter,900,344.9421691894531
Adopter,1200,2187.464111328125
Non-adopter,110,1668.3240966796875
Non-adopter,110,1767.0556640625
Adopter,700,1605.1026611328125
Non-adopter,365,1098.830322265625
Non-adopter,365,3237.80517578125
Adopter,1500,2274.587646484375
Non-adopter,500,151.91148376464844
Non-adopter,500,213.10043334960938
Adopter,800,1257.794677734375
Non-adopter,450,2935.826416015625
Non-adopter,450,887.485107421875
Adopter,700,1327.4837646484375
Non-adopter,0,511.6521911621094
Non-adopter,0,766.15826416015625
Adopter,900,631.87548828125
Non-adopter,1000,297.658203125
Non-adopter,1000,329.253662109375
Adopter,1200,3317.484375
Non-adopter,950,226.8418426513672
Non-adopter,950,233.41848754882812
Adopter,670,1834.5400390625
Non-adopter,550,1138.6356201171875
Non-adopter,550,1363.3232421875
Adopter,500,2152.88720703125
Non-adopter,1200,2591.9951171875
Non-adopter,1200,3131.010498046875
Adopter,500,969.0321044921875
Adopter,1850,357.2513122558594
Adopter,1850,1117.6318359375
Non-adopter,810,326.7055969238281
Adopter,935,815.78253173828125
Adopter,935,806.49713134765625
Adopter,800,1598.102294921875
Adopter,800,1689.8780517578125
Adopter,120,251.04075622558594
Non-adopter,0,115.1085205078125
Non-adopter,0,229.93875122070312
Adopter,700,1855.6640625
Adopter,650,1943.5413818359375
Adopter,1300,2133.611572265625
Non-adopter,580,1963.1729736328125
Non-adopter,580,3271.41943359375
Adopter,750,754.23785400390625
Non-adopter,0,217.69479370117188
Non-adopter,0,57.346073150634766
Adopter,900,2236.014892578125
Adopter,1100,1285.351806640625
Adopter,1900,2001.47314453125
Non-adopter,200,106.53195190429688
Non-adopter,200,213.84542846679688
Adopter,900,1389.567626953125
Non-adopter,175,209.23919677734375
Non-adopter,175,220.1788787841797
Adopter,900,1555.38916015625
Non-adopter,700,257.28814697265625
Non-adopter,700,188.85079956054688
Adopter,900,875.88909912109375
Non-adopter,210,86.08650970458984
Adopter,210,360.5920104980469
Adopter,800,2865.138916015625
Adopter,1735,2568.635498046875
Adopter,1400,1903.6861572265625
Adopter,900,2017.4808349609375
Adopter,900,2231.037353515625
Adopter,700,1231.5028076171875
Non-adopter,480,24.04511260986328
Adopter,480,263.83819580078125
Adopter,700,3096.41650390625
Non-adopter,240,192.6446533203125
Non-adopter,240,209.2823028564453
Adopter,700,1104.3023681640625
Non-adopter,500,167.76483154296875
Adopter,500,87.22232818603516
Adopter,800,2043.440673828125
Non-adopter,0,164.6904296875
Non-adopter,0,246.1815185546875
Adopter,1300,4865.2763671875
Adopter,1600,3269.807373046875
Non-adopter,690,213.2425079345703
Adopter,690,255.69271850585938
Adopter,800,3709.203369140625
Adopter,0,1666.0845947265625
Adopter,0,170.5313262939453
Non-adopter,2400,1163.0130615234375
Adopter,900,853.469970703125
Adopter,900,1163.5452880859375
Adopter,1800,2341.887939453125
Non-adopter,0,4200.54638671875
Adopter,1500,1332.1239013671875
Adopter,640,745.45721435546875
Adopter,640,238.53846740722656
Adopter,3500,4072.206787109375
Non-adopter,1080,1489.6280517578125
Non-adopter,1080,1735.4371337890625
Non-adopter,800,543.02899169921875
Non-adopter,0,188.41519165039062
Non-adopter,0,854.17291259765625
Adopter,1400,2706.685546875
Adopter,1200,2765.03173828125
Non-adopter,350,999.97845458984375
Non-adopter,350,133.9197998046875
Adopter,700,934.134765625
Non-adopter,0,246.26393127441406
Non-adopter,0,157.71163940429688
Adopter,700,813.0826416015625
Non-adopter,400,927.95672607421875
Non-adopter,400,535.40045166015625
Adopter,2400,4626.20556640625
Non-adopter,0,2274.2861328125
Non-adopter,0,3037.4697265625
Adopter,1800,663.090087890625
Non-adopter,200,1068.30712890625
Non-adopter,200,643.64990234375
Adopter,800,101.6556396484375
Non-adopter,440,330.6136779785156
Non-adopter,440,495.34326171875
Adopter,1600,1932.52978515625
Adopter,500,1096.7591552734375
Adopter,800,1877.0819091796875
Adopter,0,3850.430419921875
Non-adopter,0,2414.8818359375
Adopter,1700,1093.7410888671875
Non-adopter,1000,237.57168579101562
Non-adopter,1000,168.3839874267578
Adopter,800,353.31231689453125
Non-adopter,300,426.3126220703125
Non-adopter,300,296.25
Adopter,700,1585.8406982421875
Non-adopter,0,176.30735778808594
Non-adopter,0,2013.9046630859375
Adopter,700,737.99298095703125
Non-adopter,0,3764.474609375
Non-adopter,0,956.3001708984375
Adopter,1800,687.7890625
Non-adopter,400,1014.418212890625
Non-adopter,400,118.93225860595703
Adopter,800,1381.23681640625
Non-adopter,250,90.459442138671875
Adopter,250,355.2117919921875
Adopter,800,1270.28662109375
Adopter,850,801.62908935546875
Adopter,850,819.4498291015625
Adopter,1400,1816.4178466796875
Non-adopter,400,525.6923828125
Non-adopter,400,873.5665283203125
Non-adopter,0,193.2718505859375
Adopter,0,50.556941986083984
Adopter,700,1156.407470703125
Adopter,0,2146.935791015625
Non-adopter,0,1514.361083984375
Adopter,1500,2803.6025390625
Non-adopter,300,267.2330322265625
Non-adopter,300,85.436737060546875
Adopter,850,145.91526794433594
Non-adopter,1200,92.79925537109375
Non-adopter,1200,254.4065704345703
Non-adopter,1500,1000.70068359375
Non-adopter,150,98.83307647705078
Non-adopter,150,244.1767578125
Adopter,900,1358.580078125
Non-adopter,900,2016.4171142578125
Non-adopter,900,1445.102294921875
Adopter,1500,1381.008544921875
Non-adopter,2100,1687.772705078125
Adopter,1400,607.0274658203125
Adopter,1500,4695.8857421875
Adopter,1900,1374.9239501953125
Adopter,550,4156.2177734375
Adopter,550,2158.63232421875
Non-adopter,1100,709.844482421875
Non-adopter,510,133.38226318359375
Non-adopter,510,110.71967315673828
Adopter,800,1520.272216796875
Adopter,1000,4916.80517578125
Adopter,1000,666.92572021484375
Adopter,1600,770.9447021484375
Non-adopter,470,129.40997314453125
Non-adopter,470,60.04804229736328
Adopter,800,3402.34423828125
Non-adopter,170,487.5013122558594
Non-adopter,170,427.7294921875
Adopter,1500,555.63629150390625
Non-adopter,700,169.68670654296875
Non-adopter,700,118.54053497314453
Adopter,800,2778.10986328125
Non-adopter,1260,246.3237762451172
Non-adopter,1260,270.7278747558594
Non-adopter,700,183.38629150390625
Non-adopter,0,170.4866180419922
Non-adopter,0,110.26222229003906
Adopter,1500,4038.13134765625
Adopter,400,3432.429443359375
Adopter,400,1277.0709228515625
Adopter,1000,929.28546142578125
Non-adopter,750,1208.814208984375
Non-adopter,750,569.6953125
Adopter,600,1392.9925537109375
Adopter,1000,3989.81005859375
Adopter,1300,2985.680419921875
Adopter,1100,1030.524658203125
Non-adopter,770,256.501953125
Adopter,770,436.6947326660156
Adopter,800,1565.9544677734375
Adopter,1000,1715.0921630859375
Non-adopter,1000,1157.8975830078125
Adopter,1400,2855.152587890625
Non-adopter,400,61.766536712646484
Non-adopter,400,77.3466796875
Adopter,800,1235.922119140625
Adopter,980,458.3553466796875
Adopter,980,4457.76416015625
Adopter,1500,448.6788330078125
Adopter,0,368.6523742675781
Adopter,0,1192.133056640625
Adopter,700,686.09619140625
Non-adopter,550,746.37921142578125
Non-adopter,550,653.50238037109375
Adopter,1600,887.41888427734375
Non-adopter,460,208.99542236328125
Non-adopter,460,117.80118560791016
Adopter,700,2347.24169921875
Non-adopter,700,136.77676391601562
Non-adopter,700,72.348236083984375
Non-adopter,800,828.6553955078125
Adopter,900,3871.29296875
Adopter,900,2685.99658203125
Adopter,1100,598.197509765625
Adopter,1200,2707.126953125
Adopter,1200,1679.2999267578125
Adopter,1300,2765.095947265625
Adopter,1200,736.39154052734375
Non-adopter,1200,2644.37744140625
Adopter,2200,3020.02978515625
Non-adopter,1200,4194.96484375
Non-adopter,1200,1956.7225341796875
Adopter,1300,1215.11767578125
Adopter,800,3155.7412109375
Adopter,800,1264.6591796875
Adopter,1400,3666.585693359375
Adopter,1000,4698.771484375
Adopter,1400,3557.86474609375
Adopter,1200,2708.066162109375
Adopter,1200,1342.6307373046875
Adopter,1300,3561.045654296875
Adopter,1500,2809.754150390625
Adopter,1500,2937.265625
Adopter,1200,865.7763671875
Adopter,500,3529.14404296875
Adopter,500,1634.9700927734375
Adopter,1600,353.48272705078125
Non-adopter,367,68.39881896972656
Adopter,367,251.58396911621094
Adopter,700,1496.905029296875
Non-adopter,190,203.78968811035156
Non-adopter,190,204.16302490234375
Adopter,600,3207.837646484375
Non-adopter,0,86.21653747558594
Non-adopter,0,106.71737670898438
Adopter,800,1053.428466796875
Non-adopter,200,217.96893310546875
Non-adopter,200,251.75958251953125
Adopter,500,1152.190185546875
Non-adopter,200,193.97349548339844
Non-adopter,200,160.10885620117188
Non-adopter,220,199.01345825195312
Non-adopter,220,150.49517822265625
Adopter,800,1919.09716796875
Non-adopter,192,261.9903564453125
Non-adopter,192,104.84683990478516
Adopter,800,2349.4658203125
Non-adopter,0,172.2104034423828
Non-adopter,0,129.3023223876953
Adopter,700,246.52540588378906
Non-adopter,370,28.26655387878418
Adopter,370,334.0113830566406
Adopter,700,333.07464599609375
Non-adopter,330,106.47598266601562
Non-adopter,330,193.8072052001953
Adopter,800,3572.038818359375
Non-adopter,0,113.21673583984375
Non-adopter,0,160.23406982421875
Adopter,900,773.8885498046875
Non-adopter,175,91.308441162109375
Non-adopter,175,83.99766540527344
Adopter,700,306.4660949707031
Non-adopter,187,149.27484130859375
Non-adopter,187,122.20960998535156
Adopter,800,844.01507568359375
Non-adopter,220,21.72078514099121
Non-adopter,220,178.2447052001953
Adopter,800,1078.5775146484375
Non-adopter,340,176.5030517578125
Non-adopter,340,226.79672241210938
Adopter,800,1940.032470703125
Non-adopter,300,23.548242568969727
Non-adopter,300,174.0158233642578
Adopter,800,476.34222412109375
Non-adopter,460,189.98880004882812
Adopter,460,412.6642761230469
Adopter,700,1616.954833984375
Non-adopter,200,398.7333068847656
Non-adopter,200,403.59521484375
Non-adopter,380,314.17987060546875
Non-adopter,380,1097.3089599609375
Adopter,650,1712.7298583984375
Non-adopter,180,626.21453857421875
Non-adopter,180,444.0299377441406
Non-adopter,2100,3078.2080078125
Non-adopter,280,104.40032958984375
Non-adopter,280,315.44482421875
Adopter,1300,1496.1171875
Non-adopter,550,468.63671875
Non-adopter,550,394.8046569824219
Adopter,1200,3408.400390625
Non-adopter,595,805.12939453125
Non-adopter,595,1074.95947265625
Adopter,2000,2995.2783203125
Non-adopter,400,249.37921142578125
Non-adopter,400,189.14659118652344
Adopter,1000,345.6535339355469
Adopter,350,1128.381103515625
Adopter,350,1231.3865966796875
Adopter,2200,4734.43701171875
Non-adopter,200,668.367919921875
Non-adopter,200,223.83743286132812
Adopter,1400,1129.1717529296875
Non-adopter,120,462.6029357910156
Non-adopter,120,524.59161376953125
Adopter,750,773.995849609375
Non-adopter,170,719.71710205078125
Non-adopter,170,960.14599609375
Adopter,1300,2076.074951171875
Non-adopter,1250,113.93534088134766
Adopter,1250,73.00640106201172
Adopter,800,265.40869140625
Non-adopter,0,94.75481414794922
Non-adopter,0,219.81546020507812
Adopter,2200,2488.75244140625
Non-adopter,600,468.59698486328125
Non-adopter,600,1076.4915771484375
Adopter,650,272.3853759765625
Non-adopter,300,1053.1873779296875
Non-adopter,300,256.1369323730469
Adopter,3000,3857.155517578125
Non-adopter,600,4108.3544921875
Non-adopter,600,3254.024169921875
Adopter,462,1928.9556884765625
Adopter,350,347.08056640625
Adopter,350,260.9248962402344
Non-adopter,1500,1270.479736328125
Non-adopter,0,54.66638946533203
Non-adopter,0,157.735107421875
Adopter,800,733.250244140625
Non-adopter,0,188.58335876464844
Non-adopter,0,119.03539276123047
Adopter,1300,3310.85595703125
Adopter,500,2140.95849609375
Adopter,500,1136.46630859375
Adopter,500,2475.262451171875
Non-adopter,0,24.27132797241211
Non-adopter,0,207.3497772216797
Non-adopter,900,1175.1378173828125
Non-adopter,200,496.71368408203125
Non-adopter,200,255.8915252685547
Adopter,1300,1172.4400634765625
Non-adopter,100,486.3988342285156
Non-adopter,100,84.59495544433594
Adopter,700,763.54217529296875
Non-adopter,700,476.7503662109375
Adopter,700,1776.121826171875
Adopter,650,857.32366943359375
Non-adopter,185,1022.8021240234375
Non-adopter,185,342.8439025878906
Adopter,1500,653.43048095703125
Adopter,300,319.3452453613281
Adopter,300,475.6058044433594
Non-adopter,1400,394.82012939453125
Non-adopter,100,341.9761657714844
Non-adopter,100,337.1524353027344
Non-adopter,1500,1479.7578125
Non-adopter,180,399.5834045410156
Non-adopter,180,442.6720275878906
Adopter,1350,2866.58154296875
Non-adopter,0,81.77849578857422
Non-adopter,0,52.750694274902344
Adopter,800,1842.81298828125
Non-adopter,0,265.2867736816406
Adopter,0,375.322265625
Adopter,700,1411.5418701171875
Non-adopter,0,183.58775329589844
Non-adopter,0,33.91284942626953
Non-adopter,2400,306.6021728515625
Non-adopter,300,717.12298583984375
Non-adopter,300,676.6585693359375
Non-adopter,800,606.71197509765625
Non-adopter,192,456.9215087890625
Non-adopter,192,287.674072265625
Non-adopter,1500,168.2448272705078
Non-adopter,0,168.5404815673828
Non-adopter,0,122.32758331298828
Adopter,650,202.3790740966797
Non-adopter,0,54.55427932739258
Non-adopter,0,45.46954345703125
Non-adopter,1000,1632.5167236328125
Non-adopter,350,949.70306396484375
Non-adopter,350,855.61676025390625
Adopter,800,610.69964599609375
Non-adopter,280,359.1314697265625
Non-adopter,280,419.0814514160156
Adopter,300,581.92901611328125
Adopter,300,489.0649108886719
Non-adopter,2400,752.989990234375
Non-adopter,0,199.45803833007812
Adopter,0,207.10052490234375
Non-adopter,140,149.83689880371094
Non-adopter,140,473.8462219238281
Non-adopter,1500,949.5494384765625
Non-adopter,162,307.9752502441406
Non-adopter,162,779.60546875
Non-adopter,850,620.00567626953125
Non-adopter,240,1651.05859375
Non-adopter,240,1477.069580078125
Adopter,1500,3652.048828125
Non-adopter,174,651.8822021484375
Non-adopter,174,718.712646484375
Adopter,670,1538.7470703125
Adopter,420,877.10687255859375
Adopter,420,696.13922119140625
Adopter,2400,4469.64794921875
Non-adopter,0,257.36309814453125
Non-adopter,0,177.13613891601562
Adopter,800,993.5235595703125
Adopter,400,3606.68408203125
Adopter,2400,1729.52734375
Non-adopter,320,1391.84130859375
Non-adopter,320,903.35650634765625
Adopter,800,1204.8790283203125
Adopter,400,289.3323059082031
Adopter,400,1881.947265625
Adopter,750,733.55712890625
Non-adopter,300,140.24844360351562
Non-adopter,300,80.63160705566406
Adopter,1500,841.0177001953125
Adopter,650,916.33282470703125
Adopter,650,1222.7467041015625
Adopter,2500,1170.69140625
Non-adopter,0,119.64786529541016
Non-adopter,0,44.07223892211914
Non-adopter,258,162.97665405273438
Non-adopter,258,361.3652038574219
Non-adopter,700,399.967529296875
Non-adopter,0,885.40777587890625
Non-adopter,0,2826.870361328125
Adopter,1000,499.04180908203125
Adopter,340,420.73870849609375
Adopter,340,996.114013671875
Adopter,2300,2745.0576171875
Adopter,350,4689.3427734375
Adopter,350,3403.04931640625
Adopter,700,191.31329345703125
Non-adopter,500,2958.86767578125
Non-adopter,500,2203.776611328125
Adopter,400,210.73324584960938
Non-adopter,300,2048.20654296875
Non-adopter,300,2984.51953125
Adopter,2200,988.45556640625
Adopter,500,275.2527770996094
Adopter,500,3174.872314453125
Adopter,600,1028.7156982421875
Adopter,350,406.4441833496094
Adopter,350,1842.8419189453125
Adopter,800,579.50341796875
Non-adopter,370,87.3655014038086
Non-adopter,370,274.51385498046875
Adopter,400,371.7268981933594
Non-adopter,320,141.64381408691406
Non-adopter,320,215.34182739257812
Adopter,800,887.09527587890625
Non-adopter,270,191.1165008544922
Non-adopter,270,260.7435607910156
Adopter,800,1125.839111328125
Non-adopter,390,272.9605407714844
Non-adopter,390,117.18982696533203
Adopter,700,1130.9794921875
Non-adopter,145,50.35490417480469
Non-adopter,145,253.11062622070312
Adopter,700,162.92251586914062
Non-adopter,255,246.86160278320312
Non-adopter,255,228.7825469970703
Adopter,800,2409.0478515625
Non-adopter,200,178.88134765625
Non-adopter,200,164.70542907714844
Adopter,400,1890.8634033203125
Non-adopter,350,100.89310455322266
Non-adopter,350,706.6043701171875
Adopter,500,1284.8006591796875
Non-adopter,500,419.17547607421875
Non-adopter,500,1899.2054443359375
Adopter,1200,3699.85546875
Non-adopter,600,201.8703155517578
Non-adopter,600,910.2147216796875
Adopter,800,547.60052490234375
Non-adopter,400,133.89122009277344
Non-adopter,400,160.9167938232422
Adopter,700,2497.859619140625
Non-adopter,397,172.37619018554688
Non-adopter,397,72.84931182861328
Adopter,800,3640.014404296875
Non-adopter,290,98.5052261352539
Adopter,290,438.0197448730469
Adopter,1000,4710.5498046875
Adopter,700,3591.690673828125
Adopter,600,1491.5850830078125
Non-adopter,550,349.09783935546875
Non-adopter,550,391.75396728515625
Adopter,700,416.2565002441406
Non-adopter,300,242.30686950683594
Non-adopter,300,220.15272521972656
Adopter,1100,1130.78955078125
Non-adopter,260,270.2589111328125
Non-adopter,260,103.27027130126953
Adopter,800,2077.88623046875
Non-adopter,220,207.4349822998047
Non-adopter,220,116.25492095947266
Non-adopter,650,23.147441864013672
Non-adopter,650,98.59708404541016
Non-adopter,300,206.4156494140625
Non-adopter,300,179.1571502685547
Adopter,800,1019.3817138671875
Non-adopter,310,144.94725036621094
Non-adopter,310,185.82330322265625
Non-adopter,700,946.63739013671875
Non-adopter,320,183.9706573486328
Non-adopter,320,56.51765441894531
Non-adopter,700,1858.7470703125
Non-adopter,317,259.3785705566406
Non-adopter,317,24.91118812561035
Adopter,700,2565.1220703125
Non-adopter,650,270.6881408691406
Adopter,650,423.6933898925781
Adopter,1000,4448.89501953125
Non-adopter,323,239.81063842773438
Non-adopter,323,43.1336784362793
Adopter,1100,2347.4091796875
Non-adopter,400,240.4349822998047
Non-adopter,400,248.20556640625
Adopter,900,1630.930419921875
Non-adopter,390,134.57553100585938
Non-adopter,390,271.8789978027344
Adopter,700,2577.310302734375
Non-adopter,700,2080.28759765625
Non-adopter,700,2800.5888671875
Adopter,600,1020.2052001953125
Adopter,1400,1473.318359375
Adopter,1400,1057.2188720703125
Non-adopter,500,2103.518310546875
Non-adopter,500,2068.522705078125
Adopter,1600,3029.81982421875
Adopter,1400,380.1263122558594
Adopter,620,2836.733154296875
Adopter,620,434.80047607421875
Adopter,1500,2906.665771484375
Non-adopter,700,2549.6552734375
Non-adopter,700,1883.259033203125
Adopter,2200,3073.08984375
Non-adopter,700,1302.118896484375
Non-adopter,700,4348.33642578125
Adopter,1600,2909.55126953125
Adopter,350,945.47735595703125
Adopter,350,576.47967529296875
Adopter,1500,2867.838623046875
Adopter,500,525.290283203125
Adopter,1500,2180.276123046875
Non-adopter,650,161.5819854736328
Non-adopter,650,2018.505126953125
Adopter,1000,571.1829833984375
Non-adopter,600,401.22491455078125
Non-adopter,600,1625.32275390625
Adopter,2600,1455.1484375
Non-adopter,450,1004.44580078125
Non-adopter,450,1831.416748046875
Adopter,800,1101.5869140625
Non-adopter,800,2179.768798828125
Non-adopter,800,1569.1680908203125
Adopter,1300,2727.709228515625
Non-adopter,700,698.2777099609375
Non-adopter,700,1841.89794921875
Adopter,1000,1963.2686767578125
Non-adopter,600,1094.1976318359375
Non-adopter,600,2649.96875
Adopter,1100,977.940673828125
Adopter,1000,3209.36376953125
Adopter,1000,2842.6923828125
Adopter,1100,1296.0384521484375
Non-adopter,700,2405.1435546875
Non-adopter,700,1472.8702392578125
Adopter,900,2180.460205078125
Non-adopter,280,120.89403533935547
Non-adopter,280,125.32085418701172
Adopter,800,1122.05078125
Adopter,500,4963.9599609375
Adopter,1000,3714.92626953125
Non-adopter,600,613.7327880859375
Non-adopter,600,1369.986572265625
Non-adopter,1100,406.7789611816406
Adopter,500,851.0364990234375
Adopter,500,3719.32080078125
Adopter,1100,1044.576416015625
Adopter,900,3738.4892578125
Adopter,600,729.093994140625
Adopter,925,4217.66796875
Adopter,925,839.92303466796875
Adopter,1100,2692.5888671875
Adopter,600,3627.820556640625
Adopter,600,3695.01123046875
Adopter,1400,1650.4013671875
Non-adopter,0,167.19712829589844
Non-adopter,0,81.5206527709961
Adopter,700,1893.130126953125
Non-adopter,0,52.77993392944336
Non-adopter,0,232.82821655273438
Non-adopter,400,222.04556274414062
Non-adopter,400,1769.7374267578125
Adopter,1500,1303.1849365234375
Non-adopter,600,2436.99951171875
Non-adopter,600,630.8800048828125
Adopter,1400,1569.4063720703125
Adopter,300,783.6036376953125
Adopter,300,1358.7088623046875
Adopter,400,1241.5203857421875
Adopter,500,1389.66650390625
Adopter,500,141.44830322265625
Non-adopter,3375,3627.4794921875
Adopter,400,141.56614685058594
Adopter,400,1718.75244140625
Adopter,2500,1977.7119140625
Adopter,1300,3179.61181640625
Adopter,1300,3464.03857421875
Adopter,720,1373.734130859375
Adopter,300,1437.822021484375
Adopter,300,1420.2703857421875
Non-adopter,400,266.8114318847656
Adopter,400,1606.7508544921875
Adopter,400,542.053466796875
Adopter,600,332.1507873535156
Adopter,1000,703.912353515625
Adopter,1000,1314.843017578125
Non-adopter,2000,867.831298828125
Adopter,900,859.911376953125
Adopter,900,711.60369873046875
Adopter,320,1846.4603271484375
Adopter,250,1227.4654541015625
Adopter,250,303.90411376953125
Non-adopter,818,1479.1734619140625
Non-adopter,300,196.21075439453125
Adopter,300,349.51434326171875
Adopter,320,350.724609375
Non-adopter,0,1975.2396240234375
Adopter,200,3136.65478515625
Non-adopter,200,1040.977294921875
Non-adopter,630,1283.49365234375
Non-adopter,720,625.71783447265625
Adopter,862,2549.11669921875
Adopter,862,751.62738037109375
Adopter,1400,1232.87158203125
Adopter,507,2696.186767578125
Adopter,507,370.95257568359375
Adopter,520,949.9166259765625
Adopter,1000,3229.706787109375
Adopter,1000,1623.5855712890625
Adopter,160,241.1726531982422
Adopter,1294,595.6552734375
Adopter,1294,1769.6143798828125
Non-adopter,2000,454.63482666015625
Adopter,1250,815.000732421875
Adopter,1250,240.77320861816406
Adopter,520,171.3479461669922
Adopter,1360,1037.846923828125
Adopter,1360,306.83477783203125
Non-adopter,800,194.41659545898438
Adopter,1466,518.8892822265625
Adopter,1466,386.1331481933594
Adopter,3700,2117.472900390625
Adopter,3700,886.5509033203125
Non-adopter,1035,195.66976928710938
Adopter,2730,826.21624755859375
Adopter,2730,550.83856201171875
Non-adopter,1200,2003.21142578125
Adopter,1230,127.69021606445312
Adopter,1230,279.7738037109375
Adopter,500,64.623260498046875
Adopter,2600,1160.0333251953125
Adopter,2600,3117.982421875
Adopter,480,1321.006591796875
Adopter,670,295.47552490234375
Adopter,670,89.93964385986328
Non-adopter,900,144.29039001464844
Non-adopter,720,628.9920654296875
Non-adopter,160,148.09417724609375
Adopter,3700,2201.334716796875
Adopter,3700,4246.7587890625
Non-adopter,765,1994.0751953125
Adopter,2600,3058.9384765625
Adopter,2600,718.8956298828125
Non-adopter,1700,377.107177734375
Adopter,2500,3622.142822265625
Adopter,2500,3563.262451171875
Non-adopter,800,470.17144775390625
Non-adopter,1800,1375.087646484375
Adopter,240,1736.4622802734375
Adopter,3800,1291.474609375
Adopter,3800,3766.9208984375
Adopter,320,1631.552001953125
Adopter,1400,986.73492431640625
Adopter,1400,254.89505004882812
Non-adopter,180,290.384765625
Adopter,2900,982.1920166015625
Adopter,2900,2758.75390625
Non-adopter,1035,871.74884033203125
Adopter,600,757.237548828125
Adopter,600,263.1088562011719
Non-adopter,1215,2141.32275390625
Adopter,1200,842.91485595703125
Adopter,1200,1494.6063232421875
Adopter,600,354.27813720703125
Adopter,1300,609.548828125
Adopter,1300,822.503173828125
Adopter,1200,4317.5439453125
Adopter,500,609.95733642578125
Adopter,2500,3376.04833984375
Adopter,2500,3094.219482421875
Non-adopter,1215,2890.4560546875
Adopter,2000,2665.349609375
Adopter,2000,962.35235595703125
Non-adopter,2500,1474.192626953125
Adopter,1900,2340.12109375
Adopter,1900,1509.4033203125
Adopter,900,3015.46484375
Adopter,700,318.91009521484375
Adopter,700,174.4202423095703
Non-adopter,1575,642.1214599609375
Adopter,800,3365.626220703125
Adopter,700,412.8780517578125
Adopter,700,181.31912231445312
Non-adopter,2000,1987.98876953125
Adopter,1350,1880.9384765625
Adopter,1350,612.764892578125
Non-adopter,1800,386.7717590332031
Adopter,1200,846.10443115234375
Adopter,1200,927.707275390625
Adopter,1000,3606.11474609375
Adopter,750,444.89373779296875
Adopter,2000,2649.822998046875
Adopter,2000,2448.14208984375
Non-adopter,360,116.99775695800781
Adopter,1200,1807.986328125
Adopter,1200,1390.6810302734375
Non-adopter,1800,717.347412109375
Non-adopter,240,263.1123352050781
Adopter,600,509.7674560546875
Adopter,600,403.21588134765625
Non-adopter,3500,258.7969970703125
Non-adopter,880,667.6962890625
Non-adopter,880,474.91778564453125
Non-adopter,440,385.4877624511719
Non-adopter,0,3151.86669921875
Adopter,0,454.30145263671875
Non-adopter,2160,497.5168762207031
Adopter,800,918.226318359375
Adopter,800,1807.0421142578125
Adopter,1300,1295.0498046875
Adopter,3800,4271.08349609375
Non-adopter,900,827.428466796875
Adopter,2480,2360.5390625
Adopter,2480,1864.65185546875
Adopter,1900,2654.3193359375
Adopter,700,1249.9832763671875
Adopter,700,1743.97216796875
Adopter,160,152.3483123779297
Adopter,1800,2734.079345703125
Adopter,1800,430.73291015625
Non-adopter,315,650.7935791015625
Adopter,700,893.330078125
Adopter,700,291.50299072265625
Non-adopter,240,180.07176208496094
Adopter,820,1603.6180419921875
Adopter,820,1837.720458984375
Non-adopter,2100,191.7552032470703
Adopter,820,420.2893981933594
Adopter,820,424.8308410644531
Non-adopter,2000,583.74615478515625
Adopter,800,1095.8463134765625
Adopter,800,782.37646484375
Non-adopter,360,260.908935546875
Adopter,850,1311.121826171875
Adopter,850,535.5382080078125
Non-adopter,135,903.795166015625
Adopter,846,1658.3052978515625
Adopter,846,514.28509521484375
Adopter,120,24.891483306884766
Adopter,800,1798.47021484375
Adopter,800,398.4676208496094
Adopter,950,1287.986572265625
Adopter,1760,1522.3848876953125
Adopter,1760,618.99542236328125
Adopter,800,3670.736083984375
Adopter,850,1450.7724609375
Adopter,850,361.0619812011719
Non-adopter,700,316.79693603515625
Adopter,1770,3258.594970703125
Adopter,1770,2787.1806640625
Adopter,600,1589.46533203125
Adopter,8,475.32049560546875
Adopter,8,752.5506591796875
Adopter,280,798.262451171875
Adopter,850,956.5850830078125
Adopter,850,1038.212158203125
Non-adopter,200,411.96051025390625
Adopter,800,412.607177734375
Adopter,800,1573.77685546875
Non-adopter,1000,1074.0997314453125
Adopter,1880,611.030029296875
Adopter,1880,1153.0987548828125
Adopter,3750,4819.400390625
Non-adopter,585,1843.122314453125
Adopter,800,1526.7108154296875
Adopter,800,883.08990478515625
Adopter,0,1133.8365478515625
Adopter,2500,1530.4765625
Adopter,2500,3808.51708984375
Adopter,600,376.0871887207031
Adopter,1740,3173.409912109375
Adopter,1740,1333.47119140625
Non-adopter,600,1015.7438354492188
Adopter,850,1165.851806640625
Adopter,850,1844.5260009765625
Adopter,900,586.53631591796875
Adopter,800,1608.7557373046875
Adopter,800,1890.0347900390625
Adopter,800,1897.27392578125
Adopter,1720,2127.16748046875
Adopter,1720,1580.6302490234375
Non-adopter,1700,607.00103759765625
Adopter,450,722.81634521484375
Adopter,450,462.552490234375
Non-adopter,600,111.20155334472656
Adopter,1760,3572.7216796875
Adopter,1760,960.9530029296875
Adopter,1200,316.5190734863281
Adopter,860,172.49502563476562
Adopter,860,528.1373291015625
Adopter,900,797.5035400390625
Adopter,1650,2522.818115234375
Adopter,1650,2501.150146484375
Adopter,1630,2986.406982421875
Adopter,1630,1439.506591796875
Adopter,1500,1873.708740234375
Adopter,1840,2398.114990234375
Adopter,1840,1153.80126953125
Adopter,1630,1435.435791015625
Adopter,1630,1514.833984375
Adopter,1800,2110.51513671875
